date,open,high,low,close,volume,dividends,stock_splits,symbol,fetch_timestamp,data_source,volume_normalized,daily_return,log_return,ma_5,ma_20,volatility_10,volatility_20,high_low_pct,open_close_pct
2025-07-17 00:00:00-04:00,210.33130094399476,211.5599023237274,209.35240091776063,209.78192138671875,48068100,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,0.5075313575864435,-0.0006661853268702389,-0.0006664073269160317,209.57615356445314,206.49464797973633,0.007991280912223321,0.010311169385418071,0.01054442841968623,-0.0026119724207016443
2025-07-18 00:00:00-04:00,210.63095139102305,211.54990664350106,209.46227954032304,210.9405975341797,48974600,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,0.5516919407650024,0.005523241182089356,0.005508044018232058,209.58014831542968,207.22382049560548,0.008018083962315257,0.010316827249728966,0.009966601660974182,0.0014700885179111335
2025-07-21 00:00:00-04:00,211.8595616297783,215.53538252867688,211.39009321998003,212.23912048339844,51377400,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,0.6687454975895377,0.0061558702516160135,0.006137000283459391,210.3512725830078,207.79716949462892,0.0060493130530313325,0.009347517547742606,0.019609666874895175,0.0017915587604367793
2025-07-22 00:00:00-04:00,212.89838571641525,214.7063314773177,211.9894136266437,214.15695190429688,46404100,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,0.4264687978411353,0.009036182474420285,0.008995600465316096,211.40807189941407,208.44143829345703,0.006514912580705819,0.009449312707684072,0.012816290229751861,0.005911581638566584
2025-07-23 00:00:00-04:00,214.75626907170553,214.90609293027538,212.1692088371252,213.9072265625,46989300,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,0.45497709709771844,-0.0011660856188711044,-0.0011667660256995498,212.20516357421874,209.1331527709961,0.006476329658295623,0.009265320914975719,0.012899534801259384,-0.0039535167605376995
2025-07-24 00:00:00-04:00,213.65751035981805,215.44548969662856,213.28793468034502,213.51766967773438,46022600,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,0.4078838419860661,-0.0018211487803653226,-0.0018228090878896677,212.9523132324219,209.74246063232422,0.006333147286407561,0.009309073267743112,0.010115691820622998,-0.0006545086191829559
2025-07-25 00:00:00-04:00,214.45660521718813,214.9960015887686,213.15807589620647,213.63754272460938,40268800,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,0.12758470961674226,0.0005614197975087887,0.0005612622603744908,213.4917022705078,210.3857307434082,0.00590765496977489,0.009229890097638277,0.008622360118586681,-0.003819245817815949
2025-07-28 00:00:00-04:00,213.78737619229818,214.60645396318566,212.81847455673218,213.80735778808594,37858000,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,0.010141428947277563,0.0007948746335069146,0.0007945588879730834,213.80534973144532,211.03349609375,0.003656766754007774,0.009224085574998545,0.008401429481991903,9.346480668616093e-05
2025-07-29 00:00:00-04:00,213.93719187335407,214.5664825639156,210.58101550100253,211.03050231933594,51411700,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,0.6704164385746724,-0.012987651582609505,-0.01307272856573223,213.18005981445313,211.33815078735353,0.006138124484643861,0.008965855302196436,0.01892605111353972,-0.013586649093434969
2025-07-30 00:00:00-04:00,211.65977882345743,212.14922883427738,207.48452469073794,208.81301879882812,45512500,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,0.38303407532375733,-0.010507881543836084,-0.010563479149446095,212.16121826171874,211.39958114624022,0.006933312418751744,0.008926495811342212,0.0224821786130427,-0.013449697625375243
2025-07-31 00:00:00-04:00,208.25365677749065,209.60211724381097,206.92516266487007,207.33470153808594,80698400,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,2.0971321047362834,-0.007079622090835236,-0.007104801526279514,210.92462463378905,211.1563575744629,0.007239465507925978,0.0074213040297596514,0.01293682481369562,-0.004412672764668765
2025-08-01 00:00:00-04:00,210.63095505795985,213.33788973606855,201.27158167093614,202.1505889892578,104434500,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,3.2534476241897763,-0.0250035932739211,-0.025321493400230856,208.62723388671876,210.5984909057617,0.01001675214136273,0.008974102094300952,0.0599503812955567,-0.04026172727730583
2025-08-04 00:00:00-04:00,204.27816503495924,207.64435521756303,201.4513712516652,203.11949157714844,75109300,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,1.8248564120244428,0.004792974350137147,0.004781524619511202,206.48966064453126,210.26886596679688,0.009868338228281147,0.008460407315864777,0.030741830782383652,-0.005672037721762951
2025-08-05 00:00:00-04:00,203.1694082424696,205.1072113881769,201.93082373064988,202.68995666503906,44155100,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,0.316907681935367,-0.0021146907604691068,-0.002116929876223826,204.82155151367186,209.91476745605468,0.008756558548860729,0.008449842086426119,0.01573007824582499,-0.002359861071497188
2025-08-06 00:00:00-04:00,205.39689808550258,215.1358452662651,205.35693489516686,213.0082550048828,108483100,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,3.4506771190124055,0.05090680618623611,0.04965341639925863,205.6605987548828,210.02014770507813,0.019936014318166082,0.0144525018307858,0.04761909003019697,0.037056825055906024
2025-08-07 00:00:00-04:00,218.63187314031333,220.59964108330854,216.33447747046458,219.7805633544922,90224800,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,2.5612152592781734,0.03179364268982976,0.031298688431092056,208.14977111816407,210.40071563720704,0.02233098046037774,0.01602528326781355,0.0197155980993657,0.0052539924654153745
2025-08-08 00:00:00-04:00,220.57966572513484,230.73813503605493,219.00145500716468,229.0900115966797,113854000,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,3.7123230938537977,0.04235792328538146,0.04148538078488789,213.53765563964845,211.30918502807617,0.02548810876896362,0.018268214808880558,0.053591790193842685,0.03858173346834978
2025-08-11 00:00:00-04:00,227.9199981689453,229.55999755859375,224.75999450683594,227.17999267578125,61806100,0.26,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,1.1767846302913987,-0.008337416841468825,-0.008372367502324774,218.349755859375,212.24900970458984,0.02590705444542924,0.018112585240675674,0.02135612728719756,-0.003246777374118504
2025-08-12 00:00:00-04:00,228.00999450683594,230.8000030517578,227.07000732421875,229.64999389648438,55626200,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,0.8757278316315245,0.010872441677679756,0.010813761630775043,223.74176330566405,213.2878616333008,0.02500805903226206,0.018160005871911248,0.016426633228637896,0.007192664484710861
2025-08-13 00:00:00-04:00,231.07000732421875,235.0,230.42999267578125,233.3300018310547,69878500,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,1.5700354760173763,0.01602441991019199,0.015897384212123035,227.80611267089844,214.4582733154297,0.024127724418091228,0.018329540929810928,0.019832519504736627,0.009780561886878274
2025-08-14 00:00:00-04:00,234.05999755859375,235.1199951171875,230.85000610351562,232.77999877929688,51916300,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,0.6949982700935923,-0.0023571895917441354,-0.002359972136647118,230.40599975585937,215.6081771850586,0.023768925556973557,0.018363140671990356,0.018496811352723838,-0.005468678085312056
2025-08-15 00:00:00-04:00,234.0,234.27999877929688,229.33999633789062,231.58999633789062,56038700,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,0.8958229673856949,-0.005112133549474374,-0.00512524520897985,230.90599670410157,216.64064712524413,0.021010273145725535,0.01851192673495013,0.021540082498859282,-0.010299160949185364
2025-08-18 00:00:00-04:00,231.6999969482422,233.1199951171875,230.11000061035156,230.88999938964844,37476200,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,-0.008458141551976467,-0.0030225698834628334,-0.0030271470733909058,231.647998046875,217.57319107055665,0.021525025784425975,0.018591200366719223,0.013080676627926323,-0.0034958893796390063
2025-08-19 00:00:00-04:00,231.27999877929688,232.8699951171875,229.35000610351562,230.55999755859375,39402600,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,0.08538736030701506,-0.001429259958971918,-0.0014302823252546539,231.8299987792969,218.3933433532715,0.02147221634722023,0.018600573297148603,0.01534767351208681,-0.003113114945102534
2025-08-20 00:00:00-04:00,229.97999572753906,230.47000122070312,225.77000427246094,226.00999450683594,42263900,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,0.22477696499406472,-0.019734572779050663,-0.019931899886152606,230.36599731445312,218.99848175048828,0.01917487206151739,0.01931427559876511,0.02081763236612334,-0.0172623762694841
2025-08-21 00:00:00-04:00,226.27000427246094,226.52000427246094,223.77999877929688,224.89999389648438,30621200,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,-0.34240276117582763,-0.004911289931109564,-0.004923389949559607,228.7899963378906,219.56759796142578,0.017113501287066808,0.01936657125741178,0.012244192993612419,-0.00605475913779043
2025-08-22 00:00:00-04:00,226.1699981689453,229.08999633789062,225.41000366210938,227.75999450683594,42445300,0.0,0.0,AAPL,2025-08-24 17:35:45.059394,yfinance,0.2336139531778381,0.012716766064777785,0.012636587025097483,228.02399597167968,220.27372055053712,0.010851853477558985,0.019483813330734782,0.016325773550394756,0.007030093959247962
2025-05-23 00:00:00-04:00,449.24150862772166,452.94541128469075,448.17325738802526,449.441162109375,16883500,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-1.011641419236598,,,,,,,0.010648011272421347,0.0004444234956453943
2025-05-27 00:00:00-04:00,455.7308170830738,460.19348195260824,455.3713920868909,459.93389892578125,20974300,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-0.8123561311319663,0.023346185665684027,0.023077832134556355,,,,,0.010589356181596048,0.009222729043450372
2025-05-28 00:00:00-04:00,460.4630558858422,461.7609101640183,456.1800880198718,456.609375,17086300,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-1.0017619197676384,-0.007228264612688884,-0.007254515090770159,,,,,0.012233813554578914,-0.008369142402593992
2025-05-29 00:00:00-04:00,460.79250051058557,460.9622349154345,454.56275123248776,457.9272155761719,13974800,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-1.153340137704854,0.0028861443683056986,0.002881987450038444,,,,,0.014078328383914868,-0.006218167464181356
2025-05-30 00:00:00-04:00,458.96549737927586,460.9222720478794,454.79236501090486,459.60443115234375,34770500,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-0.14026761745514993,0.0036626247995799055,0.0036559337223287143,456.7032165527344,,,,0.013478473933544515,0.0013921172217002053
2025-06-02 00:00:00-04:00,456.3897628439735,461.35157690062545,456.1401731404802,461.2118225097656,16626500,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-1.024161297754954,0.003497336510424276,0.003491235050857228,459.0573486328125,,,,0.011425005002881523,0.010565661323653915
2025-06-03 00:00:00-04:00,460.7126363614999,463.3782677615003,460.1036216507913,462.2101745605469,15743800,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-1.0671624524948478,0.0021646280560383424,0.002162288624119546,459.5126037597656,,,,0.0071171926423008805,0.003250482146254661
2025-06-04 00:00:00-04:00,463.2384646092932,464.9256933509807,462.2600620562611,463.1086730957031,14162700,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-1.1441864988970756,0.0019439176907138922,0.0019420307277245202,460.8124633789063,,,,0.005766518705643944,-0.00028018293709601035
2025-06-05 00:00:00-04:00,464.1968775224098,468.8791825139859,463.26841119380083,466.91241455078125,20131700,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-0.8534037950991518,0.008213496477298854,0.008179949283099399,462.6095031738281,,,,0.01211127541747688,0.005849968321340866
2025-06-06 00:00:00-04:00,469.31846913564885,472.56313512848675,468.0106215882427,469.6080017089844,15285600,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-1.0894838857131772,0.005773218004487157,0.005756616845517837,464.61021728515624,,,,0.0097273722651734,0.0006169213282161203
2025-06-09 00:00:00-04:00,468.92913895110996,472.6529977632414,467.8508943889836,471.97412109375,16469900,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-1.0317901420194462,0.005038498867470098,0.005025848108148032,466.76267700195314,,0.0076222154118450475,,0.010264174829737958,0.006493480335751761
2025-06-10 00:00:00-04:00,470.4166711436691,472.02401413852874,466.19360257943936,470.1471252441406,15375900,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-1.0850848778135371,-0.003870966156736544,-0.0038784777372117864,468.3500671386719,,0.004559425315308522,,0.0125064169195584,-0.0005729939350855426
2025-06-11 00:00:00-04:00,469.24859086789724,474.68965849935887,468.88919632531986,471.8443298339844,16399200,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-1.0352343264990094,0.0036099435659899815,0.0036034433586060476,470.0971984863281,,0.003131729001092973,,0.012370645814612873,0.005531692617949474
2025-06-12 00:00:00-04:00,474.2403884361742,479.6315503555016,472.7428502291372,478.0840759277344,18950600,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-0.9109416492549112,0.01322416250280134,0.013137486574020791,472.33153076171874,,0.004423015613123227,,0.014571770092398934,0.008104934934442988
2025-06-13 00:00:00-04:00,475.62811338522215,478.3935562569989,471.98410990605987,474.18048095703125,16814500,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-1.0150027873991136,-0.008165080510427192,-0.008198597350111112,473.24602661132815,,0.005940985153530775,,0.013579792659152734,-0.0030436225013857187
2025-06-16 00:00:00-04:00,474.4300645574067,479.90108160832807,474.2204177457221,478.3536376953125,15626100,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-1.072896264563371,0.008800777142615956,0.0087622760316939,474.5219299316406,,0.006206903658222879,,0.011978952508223615,0.00827007694288111
2025-06-17 00:00:00-04:00,474.6197503672441,477.9542649832925,473.30190948641297,477.25543212890625,15414100,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-1.0832239464539994,-0.0022958026862665015,-0.0022984420817148844,475.94359130859374,,0.0064815556095947436,,0.009829572633518135,0.0055532492266130344
2025-06-18 00:00:00-04:00,477.21549881727225,480.2105751696819,473.68130019053103,479.4518127441406,17526500,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-0.9803173652004,0.0046021071052808615,0.004591549788586386,477.465087890625,,0.006477584764082639,,0.013784109646136633,0.004686172038441422
2025-06-20 00:00:00-04:00,481.4385756672578,482.666537493529,476.0873566497709,476.6164855957031,37576200,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-0.003586593490359382,-0.005913685323681417,-0.005931240405101988,477.17156982421875,,0.006862764714126334,,0.013819272349628877,-0.0100160026954039
2025-06-23 00:00:00-04:00,477.425138713905,486.94948990747275,471.7345120072702,485.2023620605469,24864000,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-0.6228675261792465,0.01801422469496128,0.01785389120846863,479.3759460449219,468.48385162353514,0.008492778119394266,,0.032253264310600306,0.016289932632354148
2025-06-24 00:00:00-04:00,488.1475336634371,491.0427680081874,486.0010379300524,489.30560302734375,22305600,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-0.7475012117876579,0.008456762142235563,0.008421204059458473,481.56633911132815,470.4770736694336,0.008637879649392164,0.007955922969196153,0.010373908046798521,0.0023723757348840515
2025-06-25 00:00:00-04:00,491.2324636297239,493.7483167920849,488.58681895090325,491.4620666503906,17495100,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-0.9818470312917479,0.004407191762580975,0.004397508533106577,484.407666015625,472.05348205566406,0.008224181705589273,0.0065754864508236425,0.010564136487071926,0.0004674019688564342
2025-06-26 00:00:00-04:00,492.1709105807123,497.2226034494893,492.0011761864687,496.6335754394531,21578900,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-0.7829027515514293,0.010522701831922499,0.010467723548740357,487.8440185546875,474.05469207763673,0.008431391279065805,0.006264410226858476,0.01061263166785951,0.009067307235763539
2025-06-27 00:00:00-04:00,496.73341116664807,498.4805390751374,492.22084033701867,495.1260681152344,34539200,0.0,0.0,MSFT,2025-08-24 17:35:45.172941,yfinance,-0.15153550812167024,-0.003035451888013796,-0.003040068216224346,491.5459350585937,475.91463470458984,0.00827087229796703,0.006467835360854229,0.01271725661561341,-0.00323582633114737
